ID,GENDER,HISPANIC,ETHNIC,ETHNIC2,AGE_20161231,AGECAT7,SPELLAGE,INYEAR,SPELL,START,STOP,SPELLONE,TYPE,PLACE1,PLACE2,PLACE2_DATE,LASTPLACE,LEVELCHG,NPLACES,MOVES,DISCH,RUNS,REENTER,DURAT,DURMO,DURCAT,RECAT,EXIT,IM,IY,IYMO,OM,OY,OYMO
138,M,N,BL,BL,19,7,16,2014,1,28/02/2014,15/11/2014,1,KC,PKC,PSG,09/09/2014,PSG,1,2,1,1,0,0,260,8.524590164,4,6,XRF,2,2014,201402,11,2014,201411
139,M,N,UK,OT,4,2,2,2014,1,28/02/2014,26/05/2016,1,KC,PKC, , ,PKC,0,1,0,1,0,0,818,26.81967213,6,4,XCA,2,2014,201402,5,2016,201605
140,F,N,WH,WH,3,1,0,2014,1,28/02/2014,01/01/2017,1,KC,PKC, , ,PKC,0,1,0,0,0,0,1038,34.03278689,6,0,ZTC,2,2014,201402,1,2017,201701
141,F,N,MU,OT,3,1,0,2014,1,28/02/2014,11/12/2014,1,KC,PKC, , ,PKC,0,1,0,1,0,0,286,9.37704918,4,6,XRF,2,2014,201402,12,2014,201412
142,M,N,WH,WH,15,6,12,2014,1,28/02/2014,30/07/2015,1,KC,PKC, , ,PKC,0,1,0,1,0,0,517,16.95081967,5,5,XCA,2,2014,201402,7,2015,201507
143,F,N,WH,WH,13,5,10,2014,1,28/02/2014,30/07/2015,1,KC,PKC, , ,PKC,0,1,0,1,0,0,517,16.95081967,5,5,XCA,2,2014,201402,7,2015,201507
144,F,U,BL,BL,17,6,14,2014,1,01/03/2014,20/08/2014,1,FC,PFC, , ,PFC,0,1,0,1,0,0,172,5.639344262,3,6,XRF,3,2014,201403,8,2014,201408
145,F,U,MU,OT,8,3,5,2014,1,01/03/2014,20/04/2015,1,FC,PFC, , ,PFC,0,1,0,1,0,0,415,13.60655738,5,6,XRF,3,2014,201403,4,2015,201504
146,M,N,WH,WH,3,1,0,2014,2,02/03/2014,22/09/2014,0,KC,PKC,PKC,03/07/2014,PKC,0,2,1,1,0,0,204,6.68852459,4,6,XOT,3,2014,201403,9,2014,201409
147,F,N,OT,OT,20,7,17,2014,1,03/03/2014,05/04/2015,1,FC,PFC,PFC,13/06/2014,PFC,0,2,1,1,0,0,398,13.04918033,5,6,XRM,3,2014,201403,4,2015,201504
148,F,N,BL,BL,10,4,8,2014,1,04/03/2014,26/05/2016,1,FC,PKC,PSF,07/07/2014,PFC,1,8,7,1,0,0,814,26.68852459,6,4,XCA,3,2014,201403,5,2016,201605
149,F,N,WH,WH,18,7,15,2014,1,04/03/2014,05/03/2014,1,SG,PSG, , ,PSG,0,1,0,1,0,0,1,0.032786885,1,6,XRF,3,2014,201403,3,2014,201403
150,F,N,OT,OT,17,6,14,2014,1,04/03/2014,05/03/2014,1,SG,PSG, , ,PSG,0,1,0,1,0,0,1,0.032786885,1,6,XRF,3,2014,201403,3,2014,201403
151,F,N,BL,BL,3,1,0,2014,1,04/03/2014,21/11/2015,1,FC,PKC,PSF,07/07/2014,PFC,1,3,2,1,0,0,627,20.55737705,6,5,XCA,3,2014,201403,11,2015,201511
152,F,N,BL,BL,20,7,17,2014,1,04/03/2014,13/03/2014,1,SG,PSG, , ,PSG,0,1,0,1,1,0,9,0.295081967,1,6,XRY,3,2014,201403,3,2014,201403
153,F,N,BL,BL,6,3,3,2014,2,05/03/2014,25/11/2014,0,FC,PSF,PFC,09/05/2014,PFC,1,2,1,1,0,0,265,8.68852459,4,6,XRF,3,2014,201403,11,2014,201411
154,F,N,MU,OT,4,2,2,2014,1,05/03/2014,15/07/2014,1,SF,PSF, , ,PSF,0,1,0,1,0,0,132,4.327868853,3,6,XRF,3,2014,201403,7,2014,201407
155,F,N,AN,OT,17,6,14,2014,1,05/03/2014,12/06/2015,1,KC,PKC, , ,PKC,0,1,0,1,0,0,464,15.21311475,5,6,XLC,3,2014,201403,6,2015,201506
156,M,N,BL,BL,8,3,5,2014,2,05/03/2014,25/11/2014,0,FC,PSF,PFC,09/05/2014,PFC,1,2,1,1,0,0,265,8.68852459,4,6,XRF,3,2014,201403,11,2014,201411
157,M,U,WH,WH,17,6,14,2014,1,07/03/2014,11/03/2014,1,SG,PSG, , ,PSG,0,1,0,1,0,1,4,0.131147541,1,4,XRF,3,2014,201403,3,2014,201403
158,M,N,WH,WH,18,7,16,2014,1,07/03/2014,11/03/2014,1,SG,PSG, , ,PSG,0,1,0,1,0,1,4,0.131147541,1,4,XRF,3,2014,201403,3,2014,201403
159,M,Y,MU,OT,13,5,10,2014,1,08/03/2014,21/07/2016,1,KC,PSG,PFC,10/06/2014,PKC,1,3,2,1,0,0,866,28.39344262,6,3,XCA,3,2014,201403,7,2016,201607
160,M,Y,MU,OT,11,4,8,2014,1,08/03/2014,21/07/2016,1,KC,PSF,PSG,10/03/2014,PKC,1,4,3,1,0,0,866,28.39344262,6,3,XCA,3,2014,201403,7,2016,201607
161,M,N,WH,WH,3,1,0,2014,1,08/03/2014,21/11/2015,1,KC,PKC, , ,PKC,0,1,0,1,0,0,623,20.42622951,6,5,XCA,3,2014,201403,11,2015,201511
162,M,Y,MU,OT,14,5,11,2014,1,08/03/2014,21/07/2016,1,KC,PSG,PFC,10/06/2014,PKC,1,3,2,1,0,0,866,28.39344262,6,3,XCA,3,2014,201403,7,2016,201607
163,M,Y,BL,BL,16,6,13,2014,1,10/03/2014,13/03/2014,1,SG,PSG, , ,PSG,0,1,0,1,0,0,3,0.098360656,1,6,XJP,3,2014,201403,3,2014,201403
164,F,N,WH,WH,18,7,15,2014,1,12/03/2014,14/08/2014,1,GH,PGH, , ,PGH,0,1,0,1,0,0,155,5.081967213,3,6,XRF,3,2014,201403,8,2014,201408
165,M,U,BL,BL,20,7,17,2014,1,13/03/2014,28/11/2016,1,MX,PSG,PIL,04/04/2014,PUK,1,6,5,1,0,0,991,32.49180328,6,2,XRM,3,2014,201403,11,2016,201611
166,M,N,BL,BL,16,6,13,2014,1,14/03/2014,07/04/2014,1,SG,PSG, , ,PSG,0,1,0,1,0,1,24,0.786885246,1,4,XRF,3,2014,201403,4,2014,201404
167,F,N,WH,WH,7,3,5,2014,1,14/03/2014,21/07/2016,1,KC,PKC, , ,PKC,0,1,0,1,0,0,860,28.19672131,6,3,XCA,3,2014,201403,7,2016,201607
168,F,N,UK,OT,5,2,2,2014,1,14/03/2014,20/04/2015,1,KC,PKC, , ,PKC,0,1,0,1,0,1,402,13.18032787,5,1,XRF,3,2014,201403,4,2015,201504
169,F,N,BL,BL,16,6,13,2014,2,17/03/2014,01/01/2017,0,GH,PGH,PFC,23/07/2014,PGH,1,6,5,0,0,0,1021,33.47540984,6,0,ZTC,3,2014,201403,1,2017,201701
170,F,N,MU,OT,3,1,0,2014,1,17/03/2014,29/09/2015,1,KC,PSF,PKC,18/06/2014,PKC,1,3,2,1,0,0,561,18.39344262,6,5,XRF,3,2014,201403,9,2015,201509
171,M,N,BL,BL,8,3,5,2014,1,17/03/2014,11/04/2014,1,SF,PSF, , ,PSF,0,1,0,1,0,0,25,0.819672131,1,6,XRF,3,2014,201403,4,2014,201404
172,F,N,UK,OT,3,1,0,2014,2,18/03/2014,16/09/2014,0,KC,PKC, , ,PKC,0,1,0,1,0,0,182,5.967213115,4,6,XRF,3,2014,201403,9,2014,201409
173,M,N,WH,WH,15,6,12,2014,1,19/03/2014,30/07/2015,1,KC,PKC, , ,PKC,0,1,0,1,0,0,498,16.32786885,5,5,XCA,3,2014,201403,7,2015,201507
174,F,U,BL,BL,8,4,6,2014,1,19/03/2014,12/06/2014,1,KC,PKC, , ,PKC,0,1,0,1,0,0,85,2.786885246,2,6,XRF,3,2014,201403,6,2014,201406
175,F,U,BL,BL,19,7,16,2014,1,19/03/2014,21/03/2014,1,SG,PSG, , ,PSG,0,1,0,1,0,0,2,0.065573771,1,6,XRF,3,2014,201403,3,2014,201403
176,M,U,BL,BL,8,3,5,2014,1,19/03/2014,12/06/2014,1,KC,PKC, , ,PKC,0,1,0,1,0,0,85,2.786885246,2,6,XRF,3,2014,201403,6,2014,201406
177,F,U,BL,BL,8,3,5,2014,1,19/03/2014,21/03/2014,1,SF,PSF, , ,PSF,0,1,0,1,0,0,2,0.065573771,1,6,XRF,3,2014,201403,3,2014,201403
178,F,N,WH,WH,20,7,17,2014,1,21/03/2014,30/06/2014,1,KC,PSG,PKC,01/04/2014,PKC,1,2,1,1,0,0,101,3.31147541,3,6,XRF,3,2014,201403,6,2014,201406
179,F,N,BL,BL,2,1,0,2014,1,21/03/2014,02/09/2014,1,FC,PFC, , ,PFC,0,1,0,1,0,0,165,5.409836066,3,6,XRF,3,2014,201403,9,2014,201409
180,F,N,BL,BL,4,2,2,2014,1,21/03/2014,21/01/2015,1,FC,PSF,PFC,18/06/2014,PFC,1,2,1,1,0,1,306,10.03278689,4,2,XRF,3,2014,201403,1,2015,201501
181,M,N,BL,BL,19,7,16,2014,1,24/03/2014,10/06/2014,1,SG,PSG, , ,PSG,0,1,0,1,1,0,78,2.557377049,2,6,XRY,3,2014,201403,6,2014,201406
182,M,N,WH,WH,9,4,6,2014,1,24/03/2014,02/02/2015,1,KC,PKC, , ,PKC,0,1,0,1,0,0,315,10.32786885,4,6,XRF,3,2014,201403,2,2015,201502
183,M,N,WH,WH,5,3,3,2014,1,24/03/2014,02/02/2015,1,KC,PKC, , ,PKC,0,1,0,1,0,0,315,10.32786885,4,6,XRF,3,2014,201403,2,2015,201502
184,F,U,UK,OT,18,7,16,2014,1,24/03/2014,13/01/2015,1,GH,PSG,PGH,23/04/2014,PGH,1,4,3,1,0,1,295,9.672131148,4,1,XJP,3,2014,201403,1,2015,201501
185,F,N,BL,BL,18,7,15,2014,1,25/03/2014,07/05/2014,1,SG,PSG, , ,PSG,0,1,0,1,0,0,43,1.409836066,2,6,XRF,3,2014,201403,5,2014,201405
186,F,N,BL,BL,3,1,0,2014,1,26/03/2014,27/01/2016,1,FC,PSF,PKC,28/03/2014,PFC,1,3,2,1,0,0,672,22.03278689,6,4,XRF,3,2014,201403,1,2016,201601
187,M,U,BL,BL,17,6,14,2014,1,26/03/2014,15/04/2014,1,SG,PSG, , ,PSG,0,1,0,1,0,0,20,0.655737705,1,6,XRF,3,2014,201403,4,2014,201404
188,F,N,BL,BL,6,3,4,2014,1,27/03/2014,28/01/2016,1,KC,PSF,PKC,18/04/2014,PFC,1,3,2,1,0,0,672,22.03278689,6,4,XCA,3,2014,201403,1,2016,201601
189,M,N,OT,OT,5,2,2,2014,1,27/03/2014,01/03/2016,1,KC,PKC, , ,PKC,0,1,0,1,0,0,705,23.1147541,6,4,XLC,3,2014,201403,3,2016,201603
190,F,N,BL,BL,8,3,5,2014,1,28/03/2014,05/09/2014,1,KC,PKC, , ,PKC,0,1,0,1,0,0,161,5.278688525,3,6,XRF,3,2014,201403,9,2014,201409
191,F,N,BL,BL,10,4,8,2014,1,28/03/2014,05/09/2014,1,KC,PKC, , ,PKC,0,1,0,1,0,0,161,5.278688525,3,6,XRF,3,2014,201403,9,2014,201409
192,F,U,BL,BL,18,7,15,2014,1,28/03/2014,24/04/2015,1,MX,PSG,PGH,15/04/2014,PGH,1,5,4,1,0,0,392,12.85245902,5,6,XRF,3,2014,201403,4,2015,201504
193,F,N,BL,BL,5,2,2,2014,1,28/03/2014,30/03/2015,1,FC,PSF,PFC,27/08/2014,PFC,1,2,1,1,0,1,367,12.03278689,5,4,XRF,3,2014,201403,3,2015,201503
194,F,N,BL,BL,6,3,4,2014,1,28/03/2014,30/03/2015,1,FC,PSF,PFC,27/08/2014,PFC,1,2,1,1,0,1,367,12.03278689,5,4,XRF,3,2014,201403,3,2015,201503
195,M,N,WH,WH,4,2,1,2014,1,28/03/2014,20/01/2015,1,KC,PKC, , ,PKC,0,1,0,1,0,0,298,9.770491803,4,6,XRF,3,2014,201403,1,2015,201501
196,F,N,BL,BL,3,1,0,2014,1,28/03/2014,04/10/2016,1,KC,PFC,PKC,23/07/2014,PKC,1,2,1,1,0,0,921,30.19672131,6,2,XLC,3,2014,201403,10,2016,201610
197,M,N,BL,BL,3,1,0,2014,1,28/03/2014,30/03/2015,1,FC,PSF,PFC,27/08/2014,PFC,1,2,1,1,0,1,367,12.03278689,5,4,XRF,3,2014,201403,3,2015,201503
198,M,N,WH,WH,17,7,15,2014,1,01/04/2014,23/07/2014,1,RC,PRC, , ,PRC,0,1,0,1,0,0,113,3.704918033,3,6,XRF,4,2014,201404,7,2014,201407
199,F,U,WH,WH,9,4,6,2014,1,02/04/2014,01/01/2017,1,FC,PSF,PFC,30/06/2014,PFC,1,2,1,0,0,0,1005,32.95081967,6,0,ZTC,4,2014,201404,1,2017,201701
200,M,U,BL,BL,17,7,15,2014,1,02/04/2014,13/05/2014,1,SG,PSG, , ,PSG,0,1,0,1,0,0,41,1.344262295,2,6,XRF,4,2014,201404,5,2014,201405
201,F,U,WH,WH,3,1,0,2014,1,02/04/2014,01/01/2017,1,FC,PFC,PFC,20/06/2014,PFC,0,2,1,0,0,0,1005,32.95081967,6,0,ZTC,4,2014,201404,1,2017,201701
202,M,U,BL,BL,3,1,0,2014,1,02/04/2014,04/04/2014,1,SF,PSF, , ,PSF,0,1,0,1,0,0,2,0.065573771,1,6,XRF,4,2014,201404,4,2014,201404
203,F,U,BL,BL,4,2,1,2014,1,02/04/2014,04/04/2014,1,SF,PSF, , ,PSF,0,1,0,1,0,0,2,0.065573771,1,6,XRF,4,2014,201404,4,2014,201404
204,M,U,BL,BL,16,6,13,2014,1,02/04/2014,08/04/2014,1,SF,PSF, , ,PSF,0,1,0,1,0,0,6,0.196721312,1,6,XRF,4,2014,201404,4,2014,201404
205,F,U,BL,BL,13,5,10,2014,1,02/04/2014,08/04/2014,1,SF,PSF, , ,PSF,0,1,0,1,0,0,6,0.196721312,1,6,XRF,4,2014,201404,4,2014,201404
206,F,U,BL,BL,16,6,13,2014,1,02/04/2014,08/04/2014,1,SF,PSF, , ,PSF,0,1,0,1,0,0,6,0.196721312,1,6,XOT,4,2014,201404,4,2014,201404
207,F,U,BL,BL,15,6,12,2014,1,02/04/2014,08/04/2014,1,SF,PSF, , ,PSF,0,1,0,1,0,0,6,0.196721312,1,6,XOT,4,2014,201404,4,2014,201404
208,M,U,BL,BL,13,5,10,2014,1,02/04/2014,08/04/2014,1,SF,PSF, , ,PSF,0,1,0,1,0,0,6,0.196721312,1,6,XOT,4,2014,201404,4,2014,201404
209,M,N,WH,WH,8,4,6,2014,1,03/04/2014,20/06/2016,1,KC,PKC, , ,PKC,0,1,0,1,0,0,809,26.52459016,6,4,XRF,4,2014,201404,6,2016,201606
210,M,N,WH,WH,7,3,4,2014,1,03/04/2014,20/06/2016,1,KC,PKC, , ,PKC,0,1,0,1,0,0,809,26.52459016,6,4,XRF,4,2014,201404,6,2016,201606
211,M,N,WH,WH,14,5,11,2014,1,03/04/2014,28/08/2014,1,SG,PSG,PGH,08/07/2014,PGH,1,2,1,1,0,1,147,4.819672131,3,2,XRF,4,2014,201404,8,2014,201408
212,M,U,BL,BL,19,7,16,2014,1,05/04/2014,16/04/2014,1,SG,PSG, , ,PSG,0,1,0,1,0,0,11,0.360655738,1,6,XRF,4,2014,201404,4,2014,201404
213,M,N,WH,WH,17,6,14,2014,1,07/04/2014,02/05/2014,1,SG,PSG, , ,PSG,0,1,0,1,0,0,25,0.819672131,1,6,XRF,4,2014,201404,5,2014,201405
214,F,U,BL,BL,19,7,16,2014,2,07/04/2014,09/04/2014,0,SG,PSG, , ,PSG,0,1,0,1,0,0,2,0.065573771,1,6,XRF,4,2014,201404,4,2014,201404
215,F,N,BL,BL,10,4,7,2014,1,07/04/2014,21/04/2015,1,FC,PKC,PFC,08/05/2014,PFC,1,2,1,1,0,1,379,12.42622951,5,2,XRF,4,2014,201404,4,2015,201504
216,M,N,WH,WH,4,2,1,2014,1,07/04/2014,22/09/2016,1,FC,PSF,PKC,22/04/2014,PFC,1,5,4,1,0,0,899,29.47540984,6,3,XCA,4,2014,201404,9,2016,201609
217,M,N,UK,OT,18,7,16,2014,1,08/04/2014,29/10/2014,1,KC,PKC, , ,PKC,0,1,0,1,0,0,204,6.68852459,4,6,XRF,4,2014,201404,10,2014,201410
218,M,N,BL,BL,15,6,12,2014,1,08/04/2014,29/10/2014,1,KC,PKC, , ,PKC,0,1,0,1,0,1,204,6.68852459,4,3,XRF,4,2014,201404,10,2014,201410
219,M,N,BL,BL,8,3,5,2014,1,08/04/2014,29/10/2014,1,KC,PKC, , ,PKC,0,1,0,1,0,1,204,6.68852459,4,3,XRF,4,2014,201404,10,2014,201410
220,F,U,WH,WH,18,7,16,2014,1,08/04/2014,09/04/2014,1,SG,PSG, , ,PSG,0,1,0,1,0,0,1,0.032786885,1,6,XRF,4,2014,201404,4,2014,201404
221,F,N,WH,WH,2,1,0,2014,1,08/04/2014,18/08/2016,1,KC,PKC, , ,PKC,0,1,0,1,0,0,863,28.29508197,6,3,XLC,4,2014,201404,8,2016,201608
222,M,N,BL,BL,15,6,12,2014,1,09/04/2014,11/04/2014,1,SF,PSF, , ,PSF,0,1,0,1,0,0,2,0.065573771,1,6,XRF,4,2014,201404,4,2014,201404
223,F,N,WH,WH,2,1,0,2014,1,09/04/2014,25/11/2014,1,FC,PFC, , ,PFC,0,1,0,1,0,0,230,7.540983607,4,6,XRF,4,2014,201404,11,2014,201411
224,F,N,BL,BL,18,7,15,2014,1,09/04/2014,02/03/2015,1,KC,PKC, , ,PKC,0,1,0,1,0,0,327,10.72131148,4,6,XLC,4,2014,201404,3,2015,201503
225,M,U,BL,BL,18,7,16,2014,1,10/04/2014,01/01/2017,1,KC,PSG,PRC,03/07/2014,PKC,1,4,3,0,0,0,997,32.68852459,6,0,ZTC,4,2014,201404,1,2017,201701
226,M,U,BL,BL,6,3,3,2014,1,10/04/2014,11/04/2014,1,SF,PSF, , ,PSF,0,1,0,1,0,0,1,0.032786885,1,6,XRF,4,2014,201404,4,2014,201404
227,F,N,BL,BL,15,6,13,2014,1,10/04/2014,09/10/2014,1,RC,PSG,PRC,13/05/2014,PRC,1,3,2,1,1,1,182,5.967213115,4,1,XRY,4,2014,201404,10,2014,201410
228,F,N,WH,WH,6,3,3,2014,1,11/04/2014,15/07/2016,1,KC,PKC,PKC,28/04/2015,PKC,0,2,1,1,0,1,826,27.08196721,6,2,XRF,4,2014,201404,7,2016,201607
229,M,N,WH,WH,2,1,0,2014,1,13/04/2014,21/11/2014,1,KC,PSF,PKC,25/04/2014,PKC,1,2,1,1,0,0,222,7.278688525,4,6,XRF,4,2014,201404,11,2014,201411
230,M,N,WH,WH,15,6,13,2014,1,14/04/2014,16/04/2014,1,SF,PSF, , ,PSF,0,1,0,1,0,0,2,0.065573771,1,6,XRF,4,2014,201404,4,2014,201404
231,M,U,BL,BL,16,6,14,2014,1,14/04/2014,14/05/2014,1,KC,PKC, , ,PKC,0,1,0,1,0,1,30,0.983606557,2,4,XRF,4,2014,201404,5,2014,201405
232,M,N,WH,WH,13,5,11,2014,1,14/04/2014,20/10/2015,1,KC,PKC, , ,PKC,0,1,0,1,0,0,554,18.16393443,6,5,XLC,4,2014,201404,10,2015,201510
233,M,N,WH,WH,12,5,10,2014,1,14/04/2014,20/10/2015,1,KC,PKC, , ,PKC,0,1,0,1,0,0,554,18.16393443,6,5,XLC,4,2014,201404,10,2015,201510
234,M,U,BL,BL,11,5,9,2014,1,14/04/2014,14/05/2014,1,SF,PSF, , ,PSF,0,1,0,1,0,1,30,0.983606557,2,4,XRF,4,2014,201404,5,2014,201405
235,F,N,WH,WH,9,4,6,2014,1,14/04/2014,20/10/2015,1,KC,PKC, , ,PKC,0,1,0,1,0,0,554,18.16393443,6,5,XLC,4,2014,201404,10,2015,201510
236,F,U,BL,BL,9,4,6,2014,1,14/04/2014,14/05/2014,1,SF,PSF, , ,PSF,0,1,0,1,0,1,30,0.983606557,2,4,XRF,4,2014,201404,5,2014,201405
237,M,N,BL,BL,15,6,12,2014,1,14/04/2014,14/05/2014,1,SF,PSF, , ,PSF,0,1,0,1,0,1,30,0.983606557,2,4,XRF,4,2014,201404,5,2014,201405
238,F,N,WH,WH,9,4,6,2014,1,14/04/2014,16/04/2014,1,SF,PSF, , ,PSF,0,1,0,1,0,0,2,0.065573771,1,6,XRF,4,2014,201404,4,2014,201404
239,M,U,UK,OT,13,5,10,2014,1,15/04/2014,17/03/2016,1,KC,PKC, , ,PKC,0,1,0,1,0,0,702,23.01639344,6,4,XCA,4,2014,201404,3,2016,201603
240,M,N,BL,BL,18,7,15,2014,1,15/04/2014,29/08/2014,1,GH,PGH, , ,PGH,0,1,0,1,0,1,136,4.459016393,3,3,XRF,4,2014,201404,8,2014,201408
241,F,U,UK,OT,7,3,4,2014,1,15/04/2014,17/03/2016,1,KC,PKC, , ,PKC,0,1,0,1,0,0,702,23.01639344,6,4,XCA,4,2014,201404,3,2016,201603
242,M,N,BL,BL,6,3,4,2014,1,15/04/2014,17/04/2014,1,SF,PSF, , ,PSF,0,1,0,1,0,1,2,0.065573771,1,4,XRF,4,2014,201404,4,2014,201404
243,F,N,BL,BL,17,7,15,2014,1,15/04/2014,01/01/2017,1,FC,PKC,PUK,16/09/2014,PFC,1,6,5,0,0,0,992,32.52459016,6,0,ZTC,4,2014,201404,1,2017,201701
244,M,N,BL,BL,2,1,0,2014,1,15/04/2014,29/07/2014,1,KC,PSF,PKC,29/04/2014,PKC,1,2,1,1,0,1,105,3.442622951,3,3,XRF,4,2014,201404,7,2014,201407
245,M,N,BL,BL,2,1,0,2014,1,16/04/2014,23/11/2015,1,KC,PSF,PKC,07/05/2014,PKC,1,2,1,1,0,0,586,19.21311475,6,5,XLC,4,2014,201404,11,2015,201511
246,F,N,BL,BL,16,6,14,2014,1,17/04/2014,19/05/2014,1,SG,PSG, , ,PSG,0,1,0,1,1,1,32,1.049180328,2,1,XRY,4,2014,201404,5,2014,201405
247,F,N,WH,WH,3,1,0,2014,1,17/04/2014,02/07/2015,1,KC,PFC,PKC,26/08/2014,PKC,1,2,1,1,0,1,441,14.45901639,5,4,XRF,4,2014,201404,7,2015,201507
248,F,N,WH,WH,2,1,0,2014,1,17/04/2014,16/05/2014,1,UK,PFC,PUK,21/04/2014,PUK,1,2,1,1,0,1,29,0.950819672,1,6,XRF,4,2014,201404,5,2014,201405
249,F,N,BL,BL,17,6,14,2014,1,20/04/2014,07/07/2015,1,KC,PSG,PSG,24/09/2014,PKC,1,4,3,1,1,1,443,14.52459016,5,1,XRY,4,2014,201404,7,2015,201507
250,M,U,BL,BL,8,3,5,2014,1,21/04/2014,08/12/2014,1,KC,PKC, , ,PKC,0,1,0,1,0,0,231,7.573770492,4,6,XRF,4,2014,201404,12,2014,201412
251,M,U,BL,BL,4,2,2,2014,1,21/04/2014,08/12/2014,1,KC,PKC, , ,PKC,0,1,0,1,0,0,231,7.573770492,4,6,XRF,4,2014,201404,12,2014,201412
252,F,U,WH,WH,18,7,15,2014,1,22/04/2014,05/01/2015,1,RC,PRC, , ,PRC,0,1,0,1,0,0,258,8.459016393,4,6,XRF,4,2014,201404,1,2015,201501
253,F,N,WH,WH,17,6,14,2014,1,22/04/2014,21/06/2014,1,KC,PKC, , ,PKC,0,1,0,1,0,1,60,1.967213115,2,2,XRF,4,2014,201404,6,2014,201406
254,F,N,BL,BL,19,7,16,2014,3,22/04/2014,21/10/2014,0,AL,PAL, , ,PAL,0,1,0,1,0,1,182,5.967213115,4,3,XRF,4,2014,201404,10,2014,201410
255,F,N,BL,BL,16,6,14,2014,1,23/04/2014,30/12/2014,1,KC,PKC, , ,PKC,0,1,0,1,0,1,251,8.229508197,4,5,XRF,4,2014,201404,12,2014,201412
256,M,N,BL,BL,11,4,8,2014,1,23/04/2014,26/08/2015,1,KC,PKC,PAL,30/12/2014,PUK,1,2,1,1,0,1,490,16.06557377,5,4,XRF,4,2014,201404,8,2015,201508
257,M,Y,WH,WH,10,4,8,2014,1,23/04/2014,06/05/2014,1,SF,PSF, , ,PSF,0,1,0,1,0,1,13,0.426229508,1,2,XRF,4,2014,201404,5,2014,201405
258,M,U,BL,BL,7,3,4,2014,1,23/04/2014,30/12/2014,1,KC,PKC, , ,PKC,0,1,0,1,0,0,251,8.229508197,4,6,XRF,4,2014,201404,12,2014,201412
259,M,Y,WH,WH,7,3,4,2014,1,23/04/2014,06/05/2014,1,SF,PSF, , ,PSF,0,1,0,1,0,1,13,0.426229508,1,2,XRF,4,2014,201404,5,2014,201405
260,M,N,WH,WH,3,1,0,2014,1,23/04/2014,06/05/2014,1,SF,PSF, , ,PSF,0,1,0,1,0,1,13,0.426229508,1,2,XRF,4,2014,201404,5,2014,201405
261,M,N,WH,WH,3,2,1,2014,1,23/04/2014,25/04/2014,1,SF,PSF, , ,PSF,0,1,0,1,0,1,2,0.065573771,1,1,XRF,4,2014,201404,4,2014,201404
262,M,N,WH,WH,2,1,0,2014,1,23/04/2014,25/04/2014,1,SF,PSF, , ,PSF,0,1,0,1,0,1,2,0.065573771,1,1,XRF,4,2014,201404,4,2014,201404
263,F,U,BL,BL,3,1,0,2014,1,23/04/2014,06/06/2014,1,KC,PKC, , ,PKC,0,1,0,1,0,0,44,1.442622951,2,6,XRF,4,2014,201404,6,2014,201406
264,F,U,BL,BL,3,1,0,2014,1,23/04/2014,06/06/2014,1,KC,PKC, , ,PKC,0,1,0,1,0,0,44,1.442622951,2,6,XRF,4,2014,201404,6,2014,201406
265,M,N,BL,BL,18,7,15,2014,1,25/04/2014,05/05/2014,1,SG,PSG, , ,PSG,0,1,0,1,1,0,10,0.327868853,1,6,XRY,4,2014,201404,5,2014,201405
266,M,U,UK,OT,19,7,17,2014,1,25/04/2014,26/01/2015,1,RC,PRC, , ,PRC,0,1,0,1,0,0,276,9.049180328,4,6,XRF,4,2014,201404,1,2015,201501
267,M,N,OT,OT,7,3,4,2014,1,25/04/2014,30/04/2014,1,KC,PKC, , ,PKC,0,1,0,1,0,0,5,0.163934426,1,6,XRF,4,2014,201404,4,2014,201404
268,F,U,WH,WH,18,7,15,2014,2,25/04/2014,18/09/2014,0,AL,PAL, , ,PAL,0,1,0,1,1,0,146,4.786885246,3,6,XRY,4,2014,201404,9,2014,201409
269,M,N,MU,OT,2,1,0,2014,1,25/04/2014,28/01/2016,1,FC,PFC,PFC,16/08/2014,PFC,0,3,2,1,0,0,643,21.08196721,6,4,XCA,4,2014,201404,1,2016,201601
270,M,N,WH,WH,3,1,0,2014,1,25/04/2014,04/05/2015,1,KC,PFC,PKC,28/04/2014,PKC,1,3,2,1,0,0,374,12.26229508,5,6,XRF,4,2014,201404,5,2015,201505
271,F,N,BL,BL,2,1,0,2014,1,26/04/2014,21/07/2016,1,KC,PKC, , ,PKC,0,1,0,1,0,0,817,26.78688525,6,3,XCA,4,2014,201404,7,2016,201607
272,M,N,BL,BL,2,1,0,2014,1,26/04/2014,01/01/2017,1,FC,PSF,PFC,23/05/2014,PFC,1,4,3,0,0,0,981,32.16393443,6,0,ZTC,4,2014,201404,1,2017,201701
273,F,U,UK,OT,18,7,15,2014,1,28/04/2014,25/05/2014,1,SG,PSG, , ,PSG,0,1,0,1,0,1,27,0.885245902,1,1,XRF,4,2014,201404,5,2014,201405
274,F,N,OT,OT,2,1,0,2014,1,28/04/2014,07/05/2014,1,KC,PKC, , ,PKC,0,1,0,1,0,0,9,0.295081967,1,6,XRF,4,2014,201404,5,2014,201405
275,M,N,WH,WH,19,7,16,2014,1,29/04/2014,01/01/2017,1,KC,PSG,PRC,06/06/2014,PKC,1,5,4,0,0,0,978,32.06557377,6,0,ZTC,4,2014,201404,1,2017,201701
